FEATURE_ID,PRK_COVER,PRK_SECURE,PRK_LOCKER,PRK_CPT,BOROUGH,PHOTO1_URL,PHOTO2_URL
RWG148292,False,False,False,4,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148292_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148292_2.jpg
RWG148293,False,False,False,4,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148293_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148293_2.jpg
RWG148442,False,False,False,4,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148442_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148442_2.jpg
RWG148445,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148445_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148445_2.jpg
RWG148536,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148536_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148536_2.jpg
RWG148537,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148537_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148537_2.jpg
RWG148169,True,False,False,6,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148169_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148169_2.jpg
RWG148228,False,False,False,4,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148228_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148228_2.jpg
RWG148229,False,False,False,4,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148229_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148229_2.jpg
RWG110280,False,False,False,8,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110280_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110280_2.jpg
RWG148281,False,False,False,6,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148281_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148281_2.jpg
RWG148538,False,False,False,12,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148538_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148538_2.jpg
RWG148539,False,False,False,4,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148539_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148539_2.jpg
RWG148610,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148610_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148610_2.jpg
RWG148611,False,False,False,4,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148611_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148611_2.jpg
RWG148612,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148612_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148612_2.jpg
RWG148670,True,False,False,30,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148670_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148670_2.jpg
RWG148677,False,False,False,22,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148677_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148677_2.jpg
RWG148678,False,False,False,10,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148678_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148678_2.jpg
RWG148679,False,False,False,6,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148679_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148679_2.jpg
RWG148182,False,False,False,4,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148182_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148182_2.jpg
RWG148278,False,False,False,18,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148278_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148278_2.jpg
RWG148444,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148444_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148444_2.jpg
RWG148275,False,False,False,1,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148275_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148275_2.jpg
RWG148276,False,False,False,16,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148276_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148276_2.jpg
RWG148178,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148178_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148178_2.jpg
RWG148273,False,False,False,16,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148273_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148273_2.jpg
RWG148184,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148184_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148184_2.jpg
RWG148185,False,False,False,8,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148185_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148185_2.jpg
RWG148283,True,False,False,10,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148283_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148283_2.jpg
RWG148284,True,False,False,10,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148284_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148284_2.jpg
RWG148685,False,False,False,6,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148685_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148685_2.jpg
RWG148686,False,False,False,6,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148686_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148686_2.jpg
RWG148609,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148609_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148609_2.jpg
RWG148351,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148351_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148351_2.jpg
RWG148698,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148698_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148698_2.jpg
RWG148699,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148699_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148699_2.jpg
RWG148700,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148700_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148700_2.jpg
RWG148728,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148728_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148728_2.jpg
RWG148729,False,False,False,6,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148729_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148729_2.jpg
RWG148730,False,False,False,6,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148730_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148730_2.jpg
RWG148661,False,False,False,12,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148661_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148661_2.jpg
RWG148662,False,False,False,4,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148662_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148662_2.jpg
RWG148688,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148688_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148688_2.jpg
RWG148472,False,False,False,4,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148472_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148472_2.jpg
RWG148663,False,False,False,6,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148663_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148663_2.jpg
RWG148352,False,False,False,8,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148352_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148352_2.jpg
RWG148357,False,False,False,4,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148357_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148357_2.jpg
RWG148358,False,False,False,8,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148358_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148358_2.jpg
RWG148516,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148516_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148516_2.jpg
RWG148517,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148517_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148517_2.jpg
RWG148167,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148167_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148167_2.jpg
RWG148519,False,False,False,10,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148519_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148519_2.jpg
RWG148601,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148601_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148601_2.jpg
RWG148664,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148664_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148664_2.jpg
RWG148665,False,False,False,6,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148665_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148665_2.jpg
RWG148666,False,False,False,6,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148666_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148666_2.jpg
RWG148667,False,False,False,6,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148667_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148667_2.jpg
RWG148232,False,False,False,8,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148232_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148232_2.jpg
RWG148172,False,False,False,20,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148172_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148172_2.jpg
RWG148233,False,False,False,4,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148233_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148233_2.jpg
RWG148296,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148296_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148296_2.jpg
RWG148297,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148297_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148297_2.jpg
RWG148259,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148259_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148259_2.jpg
RWG148271,False,False,False,10,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148271_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148271_2.jpg
RWG148272,False,False,False,12,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148272_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148272_2.jpg
RWG148258,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148258_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148258_2.jpg
RWG148299,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148299_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148299_2.jpg
RWG148300,False,False,False,8,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148300_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148300_2.jpg
RWG148301,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148301_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148301_2.jpg
RWG148253,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148253_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148253_2.jpg
RWG148531,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148531_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148531_2.jpg
RWG148221,False,False,False,6,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148221_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148221_2.jpg
RWG148369,False,False,False,6,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148369_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148369_2.jpg
RWG148174,False,False,False,4,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148174_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148174_2.jpg
RWG148163,False,False,False,6,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148163_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148163_2.jpg
RWG148532,False,False,False,6,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148532_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148532_2.jpg
RWG148286,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148286_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148286_2.jpg
RWG148175,False,False,False,6,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148175_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148175_2.jpg
RWG148176,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148176_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148176_2.jpg
RWG148177,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148177_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148177_2.jpg
RWG148179,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148179_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148179_2.jpg
RWG148180,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148180_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148180_2.jpg
RWG148298,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148298_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148298_2.jpg
RWG148310,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148310_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148310_2.jpg
RWG148311,False,False,False,4,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148311_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148311_2.jpg
RWG148385,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148385_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148385_2.jpg
RWG148222,False,False,False,8,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148222_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148222_2.jpg
RWG148223,False,False,False,6,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148223_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148223_2.jpg
RWG148224,False,False,False,6,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148224_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148224_2.jpg
RWG102933,False,False,False,2,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102933_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102933_2.jpg
RWG148790,False,False,False,8,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148790_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148790_2.jpg
RWG148879,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148879_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148879_2.jpg
RWG148277,False,False,False,4,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148277_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148277_2.jpg
RWG102937,False,False,False,4,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102937_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102937_2.jpg
RWG102941,False,False,False,6,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102941_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102941_2.jpg
RWG103053,False,False,False,2,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG103053_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG103053_2.jpg
RWG122717,False,False,False,6,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG122717_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG122717_2.jpg
RWG103046,False,False,False,2,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG103046_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG103046_2.jpg
RWG186385,False,False,False,6,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG186385_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG186385_2.jpg
RWG103061,False,False,False,2,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG103061_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG103061_2.jpg
RWG103062,False,False,False,6,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG103062_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG103062_2.jpg
RWG186383,False,False,False,6,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG186383_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG186383_2.jpg
RWG186384,False,False,False,6,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG186384_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG186384_2.jpg
RWG148682,False,False,False,6,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148682_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148682_2.jpg
RWG186370,False,False,False,6,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG186370_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG186370_2.jpg
RWG148697,False,False,False,4,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148697_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148697_2.jpg
RWG148269,False,False,False,10,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148269_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148269_2.jpg
RWG148270,False,False,False,8,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148270_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148270_2.jpg
RWG148183,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148183_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148183_2.jpg
RWG276242,False,False,False,6,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG276242_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG276242_2.jpg
RWG148164,False,False,False,20,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148164_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148164_2.jpg
RWG148165,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148165_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148165_2.jpg
RWG148166,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148166_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148166_2.jpg
RWG276241,False,False,False,4,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG276241_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG276241_2.jpg
RWG148171,False,False,False,4,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148171_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148171_2.jpg
RWG122738,False,False,False,14,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG122738_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG122738_2.jpg
RWG122761,False,False,False,6,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG122761_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG122761_2.jpg
RWG122740,False,False,False,4,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG122740_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG122740_2.jpg
RWG110472,False,False,False,4,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110472_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110472_2.jpg
RWG110599,False,False,False,4,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110599_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110599_2.jpg
RWG102721,False,False,False,2,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102721_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102721_2.jpg
RWG122758,True,False,False,24,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG122758_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG122758_2.jpg
RWG122759,False,False,False,8,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG122759_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG122759_2.jpg
RWG122760,False,False,False,8,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG122760_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG122760_2.jpg
RWG110281,False,False,False,12,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110281_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110281_2.jpg
RWG102928,False,False,False,8,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102928_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102928_2.jpg
RWG103040,False,False,False,6,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG103040_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG103040_2.jpg
RWG103041,False,False,False,6,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG103041_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG103041_2.jpg
RWG103043,False,False,False,2,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG103043_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG103043_2.jpg
RWG103044,False,False,False,2,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG103044_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG103044_2.jpg
RWG148302,False,False,False,2,Enfield,https://cycleassetimages.data.tfl.gov.uk/RWG148302_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148302_2.jpg
RWG110593,False,False,False,6,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110593_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110593_2.jpg
RWG110218,False,False,False,4,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110218_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110218_2.jpg
RWG110266,False,False,False,10,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110266_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110266_2.jpg
RWG110220,False,False,False,2,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110220_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110220_2.jpg
RWG110221,False,False,False,4,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110221_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110221_2.jpg
RWG110592,True,True,False,10,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110592_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110592_2.jpg
RWG110205,False,False,False,2,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110205_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110205_2.jpg
RWG110206,False,False,False,2,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110206_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110206_2.jpg
RWG110207,False,False,False,2,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110207_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110207_2.jpg
RWG110208,False,False,False,2,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110208_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110208_2.jpg
RWG110278,True,False,False,8,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110278_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110278_2.jpg
RWG110279,True,True,False,10,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG110279_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG110279_2.jpg
RWG125068,False,False,False,6,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG125068_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG125068_2.jpg
RWG148630,False,False,False,4,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148630_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148630_2.jpg
RWG148631,False,False,False,4,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148631_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148631_2.jpg
RWG102949,False,False,False,2,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102949_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102949_2.jpg
RWG102950,False,False,False,2,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102950_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102950_2.jpg
RWG103154,False,False,False,2,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG103154_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG103154_2.jpg
RWG103177,False,False,False,24,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG103177_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG103177_2.jpg
RWG148359,False,False,False,2,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148359_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148359_2.jpg
RWG102805,False,False,False,2,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG102805_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102805_2.jpg
RWG102807,False,False,False,6,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG102807_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102807_2.jpg
RWG148348,False,False,False,4,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148348_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148348_2.jpg
RWG148349,False,False,False,4,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG148349_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG148349_2.jpg
RWG102883,False,False,False,2,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG102883_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102883_2.jpg
